代码,交易所代码,自然日,时间,成交编号,成交代码,委托代码,BS标志,成交价格,成交数量,叫卖序号,叫买序号
600000.SH,600000,2020-07-01,09:35:59.610,246278,,,S,10.5900,670,595614,594609
600000.SH,600000,2020-07-01,09:36:00.780,246877,,,S,10.5700,5260,596556,87512
600000.SH,600000,2020-07-01,09:36:00.780,246878,,,S,10.5700,420,596556,98619
600000.SH,600000,2020-07-01,09:36:02.700,248198,,,B,10.5800,5000,597301,598572
600000.SH,600000,2020-07-01,09:36:03.040,248390,,,B,10.5800,5000,597301,598874
600000.SH,600000,2020-07-01,09:36:03.040,248391,,,B,10.5800,100,597605,598874
600000.SH,600000,2020-07-01,09:36:05.950,250048,,,S,10.5800,5100,601542,598875
600000.SH,600000,2020-07-01,09:36:05.950,250049,,,S,10.5800,580,601542,598936
600000.SH,600000,2020-07-01,09:36:08.040,251050,,,S,10.5800,1200,603255,598936
600000.SH,600000,2020-07-01,09:36:08.040,251051,,,S,10.5800,400,603256,598936
600000.SH,600000,2020-07-01,09:36:09.340,251852,,,S,10.5800,2920,604622,598936
600000.SH,600000,2020-07-01,09:36:09.340,251853,,,S,10.5800,100,604622,599765
600000.SH,600000,2020-07-01,09:36:09.340,251854,,,S,10.5800,100,604622,600553
600000.SH,600000,2020-07-01,09:36:09.340,251855,,,S,10.5800,1500,604622,601266
600000.SH,600000,2020-07-01,09:36:09.340,251856,,,S,10.5800,1400,604622,603071
600000.SH,600000,2020-07-01,09:36:09.340,251857,,,S,10.5800,500,604622,603583
600000.SH,600000,2020-07-01,09:36:09.340,251858,,,S,10.5700,1680,604622,98619
600000.SH,600000,2020-07-01,09:36:13.780,254072,,,S,10.5800,1000,608296,606793
600000.SH,600000,2020-07-01,09:36:13.780,254073,,,S,10.5700,6800,608296,98619
600000.SH,600000,2020-07-01,09:36:15.820,255246,,,S,10.5800,1000,610143,609388
600000.SH,600000,2020-07-01,09:36:15.820,255247,,,S,10.5700,1100,610143,98619
600000.SH,600000,2020-07-01,09:36:15.820,255248,,,S,10.5700,3580,610143,101854
600000.SH,600000,2020-07-01,09:36:17.650,256273,,,B,10.5900,100,595614,611840
600000.SH,600000,2020-07-01,09:36:17.990,256504,,,B,10.5800,1100,612031,612178
600000.SH,600000,2020-07-01,09:36:19.010,256973,,,B,10.5900,1300,595614,612912
600000.SH,600000,2020-07-01,09:36:20.090,257439,,,S,10.5800,400,613721,612260
600000.SH,600000,2020-07-01,09:36:20.090,257444,,,S,10.5800,400,613725,612260
600000.SH,600000,2020-07-01,09:36:20.160,257479,,,S,10.5800,100,613799,612260
600000.SH,600000,2020-07-01,09:36:20.370,257591,,,S,10.5800,200,614015,612260
600000.SH,600000,2020-07-01,09:36:20.370,257607,,,S,10.5800,200,614032,612261
600000.SH,600000,2020-07-01,09:36:20.950,258009,,,S,10.5800,200,614697,612261
600000.SH,600000,2020-07-01,09:36:23.080,258787,,,S,10.5800,100,616370,612261
600000.SH,600000,2020-07-01,09:36:23.390,258999,,,S,10.5800,100,616742,612261
600000.SH,600000,2020-07-01,09:36:23.390,259002,,,S,10.5800,100,616752,612261
600000.SH,600000,2020-07-01,09:36:25.440,260088,,,B,10.5900,3000,595614,618468
600000.SH,600000,2020-07-01,09:36:25.880,260260,,,S,10.5800,100,618863,612261
600000.SH,600000,2020-07-01,09:36:25.880,260263,,,S,10.5800,300,618869,612261
600000.SH,600000,2020-07-01,09:36:25.880,260264,,,S,10.5700,5380,618869,101854
600000.SH,600000,2020-07-01,09:36:26.990,261012,,,B,10.5800,100,618907,620144
600000.SH,600000,2020-07-01,09:36:26.990,261013,,,B,10.5800,100,618936,620144
600000.SH,600000,2020-07-01,09:36:26.990,261014,,,B,10.5800,100,619383,620144
600000.SH,600000,2020-07-01,09:36:26.990,261015,,,B,10.5800,100,619453,620144
600000.SH,600000,2020-07-01,09:36:28.490,261764,,,S,10.5800,100,621389,620145
600000.SH,600000,2020-07-01,09:36:29.080,262032,,,S,10.5800,100,621824,620145
600000.SH,600000,2020-07-01,09:36:29.150,262061,,,S,10.5800,100,621873,620145
600000.SH,600000,2020-07-01,09:36:29.240,262148,,,S,10.5800,100,622040,620145
600000.SH,600000,2020-07-01,09:36:30.300,262828,,,B,10.5800,100,622629,623211
600000.SH,600000,2020-07-01,09:36:30.750,263022,,,B,10.5900,1400,595614,623581
600000.SH,600000,2020-07-01,09:36:30.810,263041,,,S,10.5800,300,623617,623211
600000.SH,600000,2020-07-01,09:36:30.810,263042,,,S,10.5700,1040,623617,101854
600000.SH,600000,2020-07-01,09:36:30.810,263043,,,S,10.5700,1000,623617,103910
600000.SH,600000,2020-07-01,09:36:30.810,263044,,,S,10.5700,3340,623617,135627
600000.SH,600000,2020-07-01,09:36:31.180,263195,,,S,10.5700,100,623899,135627
600000.SH,600000,2020-07-01,09:36:32.710,264193,,,B,10.5900,4900,595614,625515
600000.SH,600000,2020-07-01,09:36:34.030,264769,,,B,10.5900,100,595614,626514
600000.SH,600000,2020-07-01,09:36:35.040,265264,,,S,10.5800,100,627330,625818
600000.SH,600000,2020-07-01,09:36:35.080,265300,,,S,10.5800,100,627357,626117
600000.SH,600000,2020-07-01,09:36:36.030,265877,,,B,10.5900,900,595614,628309
600000.SH,600000,2020-07-01,09:36:37.750,266636,,,B,10.5800,1300,628959,629674
600000.SH,600000,2020-07-01,09:36:38.030,266788,,,B,10.5800,1700,628959,629901
600000.SH,600000,2020-07-01,09:36:40.770,268283,,,S,10.5700,5680,632297,135627
600000.SH,600000,2020-07-01,09:36:41.020,268389,,,B,10.5800,1000,631177,632525
600000.SH,600000,2020-07-01,09:36:41.020,268390,,,B,10.5800,400,631544,632525
600000.SH,600000,2020-07-01,09:36:41.860,268873,,,B,10.5900,1300,595614,633445
600000.SH,600000,2020-07-01,09:36:44.040,269796,,,S,10.5800,200,635048,632603
600000.SH,600000,2020-07-01,09:36:44.080,269820,,,S,10.5800,300,635089,632603
600000.SH,600000,2020-07-01,09:36:44.080,269828,,,S,10.5800,300,635115,632603
600000.SH,600000,2020-07-01,09:36:44.110,269888,,,S,10.5800,500,635197,632603
600000.SH,600000,2020-07-01,09:36:45.940,270783,,,S,10.5800,100,636670,632603
600000.SH,600000,2020-07-01,09:36:45.940,270784,,,S,10.5700,5580,636670,135627
600000.SH,600000,2020-07-01,09:36:47.130,271270,,,B,10.5900,100,595614,637568
600000.SH,600000,2020-07-01,09:36:48.170,271885,,,S,10.5800,400,638547,637680
600000.SH,600000,2020-07-01,09:36:48.670,272087,,,B,10.5900,100,595614,638981
600000.SH,600000,2020-07-01,09:36:50.040,272656,,,S,10.5800,400,639939,637680
600000.SH,600000,2020-07-01,09:36:50.070,272678,,,S,10.5800,100,640013,637680
600000.SH,600000,2020-07-01,09:36:50.100,272691,,,S,10.5800,300,640053,637680
600000.SH,600000,2020-07-01,09:36:50.280,272773,,,S,10.5800,100,640227,637680
600000.SH,600000,2020-07-01,09:36:50.370,272804,,,S,10.5800,400,640306,637680
600000.SH,600000,2020-07-01,09:36:50.470,272891,,,S,10.5800,200,640379,637680
600000.SH,600000,2020-07-01,09:36:50.620,272957,,,S,10.5800,100,640514,637680
600000.SH,600000,2020-07-01,09:36:50.750,273050,,,B,10.5800,100,640514,640642
600000.SH,600000,2020-07-01,09:36:50.750,273051,,,B,10.5900,1300,595614,640642
600000.SH,600000,2020-07-01,09:36:52.310,273811,,,B,10.5900,500,595614,641917
600000.SH,600000,2020-07-01,09:36:55.820,275675,,,S,10.5700,5680,644786,135627
600000.SH,600000,2020-07-01,09:37:02.230,279027,,,B,10.5900,5000,595614,650382
600000.SH,600000,2020-07-01,09:37:02.610,279217,,,B,10.5900,100,595614,650729
600000.SH,600000,2020-07-01,09:37:03.220,279645,,,S,10.5700,100,651361,135627
600000.SH,600000,2020-07-01,09:37:04.310,280166,,,S,10.5800,100,652201,651649
600000.SH,600000,2020-07-01,09:37:04.530,280306,,,B,10.5900,2000,595614,652347
600000.SH,600000,2020-07-01,09:37:05.820,280947,,,S,10.5800,100,653559,651649
600000.SH,600000,2020-07-01,09:37:05.880,280962,,,S,10.5800,100,653582,651649
600000.SH,600000,2020-07-01,09:37:05.880,280974,,,S,10.5700,5680,653609,135627
600000.SH,600000,2020-07-01,09:37:10.860,283169,,,S,10.5700,5680,657526,135627
600000.SH,600000,2020-07-01,09:37:12.770,284154,,,S,10.5700,3800,659329,135627
600000.SH,600000,2020-07-01,09:37:13.120,284259,,,B,10.5800,200,656411,659539
600000.SH,600000,2020-07-01,09:37:14.440,285020,,,S,10.5800,800,660737,660153
600000.SH,600000,2020-07-01,09:37:14.470,285040,,,S,10.5800,300,660779,660153
600000.SH,600000,2020-07-01,09:37:14.500,285050,,,S,10.5800,100,660804,660153
600000.SH,600000,2020-07-01,09:37:14.720,285153,,,S,10.5800,300,661010,660153
600000.SH,600000,2020-07-01,09:37:14.850,285266,,,S,10.5800,200,661188,660153
600000.SH,600000,2020-07-01,09:37:15.140,285413,,,S,10.5800,200,661444,660153
600000.SH,600000,2020-07-01,09:37:15.610,285631,,,S,10.5800,400,661767,660153
600000.SH,600000,2020-07-01,09:37:15.700,285692,,,S,10.5800,200,661843,660153
600000.SH,600000,2020-07-01,09:37:17.020,286229,,,S,10.5800,100,662841,660153
600000.SH,600000,2020-07-01,09:37:17.310,286356,,,S,10.5800,200,663108,660153
600000.SH,600000,2020-07-01,09:37:17.350,286390,,,S,10.5800,300,663166,660153
600000.SH,600000,2020-07-01,09:37:17.380,286398,,,S,10.5800,200,663180,660153
600000.SH,600000,2020-07-01,09:37:17.930,286687,,,B,10.5900,100,595614,663732
600000.SH,600000,2020-07-01,09:37:18.950,287163,,,B,10.5900,100,595614,664463
600000.SH,600000,2020-07-01,09:37:20.490,287941,,,S,10.5800,100,665811,660153
600000.SH,600000,2020-07-01,09:37:20.740,288086,,,S,10.5800,800,666065,660153
600000.SH,600000,2020-07-01,09:37:20.740,288087,,,S,10.5700,4880,666065,135627
600000.SH,600000,2020-07-01,09:37:21.640,288492,,,B,10.5900,1400,595614,666767
600000.SH,600000,2020-07-01,09:37:23.510,289222,,,B,10.5800,100,666975,668162
600000.SH,600000,2020-07-01,09:37:23.610,289272,,,B,10.5900,1900,595614,668251
600000.SH,600000,2020-07-01,09:37:25.950,290388,,,S,10.5800,1700,669967,668162
600000.SH,600000,2020-07-01,09:37:25.950,290389,,,S,10.5700,3980,669967,135627
600000.SH,600000,2020-07-01,09:37:26.210,290568,,,S,10.5700,900,670251,135627
600000.SH,600000,2020-07-01,09:37:26.370,290671,,,S,10.5700,1000,670425,135627
600000.SH,600000,2020-07-01,09:37:28.230,291743,,,B,10.5900,1300,595614,671960
600000.SH,600000,2020-07-01,09:37:28.480,291853,,,S,10.5700,100,672136,135627
600000.SH,600000,2020-07-01,09:37:32.040,293271,,,S,10.5800,100,675060,674468
600000.SH,600000,2020-07-01,09:37:32.040,293290,,,S,10.5800,100,675092,674468
600000.SH,600000,2020-07-01,09:37:32.450,293522,,,B,10.5800,600,675092,675438
600000.SH,600000,2020-07-01,09:37:32.730,293719,,,B,10.5900,100,595614,675757
600000.SH,600000,2020-07-01,09:37:32.870,293800,,,B,10.5900,4900,595614,675897
600000.SH,600000,2020-07-01,09:37:33.050,293883,,,S,10.5800,100,676040,675458
600000.SH,600000,2020-07-01,09:37:33.550,294088,,,B,10.5900,100,595614,676384
600000.SH,600000,2020-07-01,09:37:34.670,294632,,,S,10.5800,500,677224,675458
600000.SH,600000,2020-07-01,09:37:34.670,294633,,,S,10.5800,600,677224,675459
600000.SH,600000,2020-07-01,09:37:35.370,295015,,,B,10.5800,900,677224,677862
600000.SH,600000,2020-07-01,09:37:35.760,295213,,,S,10.5800,900,678323,677887
600000.SH,600000,2020-07-01,09:37:35.760,295214,,,S,10.5800,900,678323,677940
600000.SH,600000,2020-07-01,09:37:35.760,295215,,,S,10.5800,900,678323,677941
600000.SH,600000,2020-07-01,09:37:35.760,295216,,,S,10.5700,2980,678323,135627
600000.SH,600000,2020-07-01,09:37:37.330,295838,,,B,10.5800,600,679395,679500
600000.SH,600000,2020-07-01,09:37:38.410,296335,,,B,10.5800,18100,679395,680301
600000.SH,600000,2020-07-01,09:37:38.450,296354,,,B,10.5800,1600,680312,680322
600000.SH,600000,2020-07-01,09:37:41.640,298212,,,B,10.5900,1400,595614,682920
600000.SH,600000,2020-07-01,09:37:45.890,300035,,,S,10.5800,5680,686314,680322
600000.SH,600000,2020-07-01,09:37:46.780,300407,,,S,10.5800,100,686953,680322
600000.SH,600000,2020-07-01,09:37:46.870,300457,,,S,10.5800,2000,687025,680322
600000.SH,600000,2020-07-01,09:37:47.150,300593,,,S,10.5800,1600,687335,680322
600000.SH,600000,2020-07-01,09:37:47.710,300927,,,S,10.5800,200,687850,680322
600000.SH,600000,2020-07-01,09:37:47.740,300959,,,B,10.5900,100,595614,687877
600000.SH,600000,2020-07-01,09:37:50.290,301958,,,B,10.5900,1300,595614,689713
600000.SH,600000,2020-07-01,09:37:50.410,302042,,,B,10.5900,100,595614,689836
600000.SH,600000,2020-07-01,09:37:50.820,302270,,,S,10.5800,5680,690221,680322
600000.SH,600000,2020-07-01,09:37:53.410,303358,,,B,10.5900,600,595614,692060
600000.SH,600000,2020-07-01,09:37:57.180,305254,,,B,10.5900,3000,595614,695178
600000.SH,600000,2020-07-01,09:37:59.320,306205,,,B,10.5900,500,595614,696736
600000.SH,600000,2020-07-01,09:38:00.760,306835,,,S,10.5800,1240,697944,680322
600000.SH,600000,2020-07-01,09:38:00.760,306836,,,S,10.5800,4440,697944,680336
600000.SH,600000,2020-07-01,09:38:01.100,307002,,,B,10.5900,1400,595614,698224
600000.SH,600000,2020-07-01,09:38:02.910,307989,,,B,10.5900,100,595614,699687
600000.SH,600000,2020-07-01,09:38:03.080,308055,,,B,10.5900,5000,595614,699829
600000.SH,600000,2020-07-01,09:38:03.110,308067,,,B,10.5900,100,595614,699852
600000.SH,600000,2020-07-01,09:38:05.070,309204,,,B,10.5900,1900,595614,701192
600000.SH,600000,2020-07-01,09:38:05.990,309763,,,S,10.5800,5680,702145,680336
600000.SH,600000,2020-07-01,09:38:15.750,314018,,,S,10.5800,5680,709614,680336
600000.SH,600000,2020-07-01,09:38:17.700,314918,,,B,10.5900,1830,595614,711179
600000.SH,600000,2020-07-01,09:38:17.700,314919,,,B,10.5900,470,614222,711179
600000.SH,600000,2020-07-01,09:38:21.310,316687,,,B,10.5900,400,614222,714129
600000.SH,600000,2020-07-01,09:38:24.200,318180,,,S,10.5800,400,716320,680336
600000.SH,600000,2020-07-01,09:38:25.440,318717,,,S,10.5800,800,717135,680336
600000.SH,600000,2020-07-01,09:38:25.880,318876,,,S,10.5800,1100,717430,680336
600000.SH,600000,2020-07-01,09:38:25.880,318877,,,S,10.5800,4580,717430,687517
600000.SH,600000,2020-07-01,09:38:28.330,319973,,,S,10.5800,1700,719254,687517
600000.SH,600000,2020-07-01,09:38:28.580,320035,,,S,10.5800,100,719434,687517
600000.SH,600000,2020-07-01,09:38:30.830,320925,,,S,10.5800,5680,721122,687517
600000.SH,600000,2020-07-01,09:38:32.420,321628,,,B,10.5900,4130,614222,722286
600000.SH,600000,2020-07-01,09:38:32.420,321629,,,B,10.5900,100,640585,722286
600000.SH,600000,2020-07-01,09:38:32.420,321630,,,B,10.5900,600,648709,722286
600000.SH,600000,2020-07-01,09:38:32.420,321631,,,B,10.5900,70,651098,722286
600000.SH,600000,2020-07-01,09:38:33.410,322079,,,B,10.5900,100,651098,723044
600000.SH,600000,2020-07-01,09:38:34.180,322423,,,B,10.5900,300,651098,723543
600000.SH,600000,2020-07-01,09:38:39.600,324742,,,S,10.5800,500,727625,687517
600000.SH,600000,2020-07-01,09:38:39.860,324938,,,S,10.5800,1000,727798,687517
600000.SH,600000,2020-07-01,09:38:40.750,325463,,,S,10.5800,5680,728361,687517
600000.SH,600000,2020-07-01,09:38:41.050,325536,,,S,10.5800,10760,728553,687517
600000.SH,600000,2020-07-01,09:38:41.050,325537,,,S,10.5800,1300,728553,692591
600000.SH,600000,2020-07-01,09:38:41.050,325538,,,S,10.5800,1300,728553,706478
600000.SH,600000,2020-07-01,09:38:41.050,325539,,,S,10.5800,1900,728553,707523
600000.SH,600000,2020-07-01,09:38:41.050,325540,,,S,10.5800,740,728553,716518
600000.SH,600000,2020-07-01,09:38:44.860,327556,,,S,10.5800,260,731422,716518
600000.SH,600000,2020-07-01,09:38:44.860,327557,,,S,10.5800,440,731422,721723
600000.SH,600000,2020-07-01,09:38:44.890,327559,,,S,10.5800,300,731428,721723
600000.SH,600000,2020-07-01,09:38:44.920,327587,,,S,10.5800,200,731464,721723
600000.SH,600000,2020-07-01,09:38:45.890,328063,,,S,10.5800,60,732171,721723
600000.SH,600000,2020-07-01,09:38:45.890,328064,,,S,10.5800,1900,732171,724483
600000.SH,600000,2020-07-01,09:38:45.890,328065,,,S,10.5800,500,732171,730302
600000.SH,600000,2020-07-01,09:38:45.890,328066,,,S,10.5800,1700,732171,731784
600000.SH,600000,2020-07-01,09:38:45.890,328067,,,S,10.5700,1520,732171,135627
600000.SH,600000,2020-07-01,09:38:46.130,328165,,,S,10.5700,100,732332,135627
600000.SH,600000,2020-07-01,09:38:48.250,329156,,,S,10.5800,100,733985,733848
600000.SH,600000,2020-07-01,09:38:49.470,329533,,,B,10.5800,1400,733985,734739
600000.SH,600000,2020-07-01,09:38:49.960,329693,,,S,10.5700,700,735065,135627
600000.SH,600000,2020-07-01,09:38:55.820,332129,,,S,10.5700,5680,739129,135627
600000.SH,600000,2020-07-01,09:38:57.940,333027,,,S,10.5700,9000,740777,135627
600000.SH,600000,2020-07-01,09:38:58.040,333051,,,B,10.5800,600,733985,740831
600000.SH,600000,2020-07-01,09:38:58.040,333052,,,B,10.5800,300,734481,740831
600000.SH,600000,2020-07-01,09:38:59.640,333660,,,S,10.5800,400,741972,740831
600000.SH,600000,2020-07-01,09:39:00.360,333962,,,S,10.5800,200,742536,740831
600000.SH,600000,2020-07-01,09:39:01.080,334318,,,S,10.5800,1200,743078,740831
600000.SH,600000,2020-07-01,09:39:01.320,334418,,,S,10.5800,800,743262,740831
600000.SH,600000,2020-07-01,09:39:01.920,334720,,,S,10.5800,100,743675,740831
600000.SH,600000,2020-07-01,09:39:02.230,334905,,,B,10.5900,130,651098,743977
600000.SH,600000,2020-07-01,09:39:02.230,334906,,,B,10.5900,1500,656102,743977
600000.SH,600000,2020-07-01,09:39:02.230,334907,,,B,10.5900,1000,661457,743977
600000.SH,600000,2020-07-01,09:39:02.230,334908,,,B,10.5900,1900,663331,743977
600000.SH,600000,2020-07-01,09:39:02.230,334909,,,B,10.5900,100,684055,743977
600000.SH,600000,2020-07-01,09:39:02.230,334910,,,B,10.5900,370,684390,743977
600000.SH,600000,2020-07-01,09:39:05.290,336367,,,B,10.5900,1300,684390,746307
600000.SH,600000,2020-07-01,09:39:14.720,340857,,,B,10.5900,1330,684390,753413
600000.SH,600000,2020-07-01,09:39:14.720,340858,,,B,10.5900,8000,685079,753413
600000.SH,600000,2020-07-01,09:39:14.720,340859,,,B,10.5900,200,698346,753413
600000.SH,600000,2020-07-01,09:39:14.720,340860,,,B,10.5900,100,702749,753413
600000.SH,600000,2020-07-01,09:39:14.720,340861,,,B,10.5900,2470,706220,753413
600000.SH,600000,2020-07-01,09:39:16.790,341637,,,B,10.5900,1300,706220,754829
600000.SH,600000,2020-07-01,09:39:16.990,341725,,,S,10.5800,300,754993,740831
600000.SH,600000,2020-07-01,09:39:16.990,341726,,,S,10.5800,100,754993,741916
600000.SH,600000,2020-07-01,09:39:16.990,341727,,,S,10.5800,100,754993,744292
600000.SH,600000,2020-07-01,09:39:16.990,341728,,,S,10.5800,300,754993,745114
600000.SH,600000,2020-07-01,09:39:17.320,341858,,,S,10.5800,100,755223,745114
600000.SH,600000,2020-07-01,09:39:18.470,342391,,,B,10.5900,100,706220,756145
600000.SH,600000,2020-07-01,09:39:22.180,343917,,,B,10.5900,30,706220,758768
600000.SH,600000,2020-07-01,09:39:22.180,343918,,,B,10.5900,100,725667,758768
600000.SH,600000,2020-07-01,09:39:22.180,343919,,,B,10.5900,670,735788,758768
600000.SH,600000,2020-07-01,09:39:22.350,344026,,,B,10.5900,100,735788,758903
600000.SH,600000,2020-07-01,09:39:24.820,345309,,,B,10.5900,2100,735788,760802
600000.SH,600000,2020-07-01,09:39:26.360,345940,,,B,10.5900,1400,735788,761976
600000.SH,600000,2020-07-01,09:39:28.510,346867,,,S,10.5800,100,763513,745114
600000.SH,600000,2020-07-01,09:39:28.950,347122,,,S,10.5800,1500,763838,745114
600000.SH,600000,2020-07-01,09:39:28.950,347123,,,S,10.5800,1100,763838,746735
600000.SH,600000,2020-07-01,09:39:28.950,347124,,,S,10.5800,1000,763838,756430
600000.SH,600000,2020-07-01,09:39:28.950,347125,,,S,10.5800,300,763838,760324
600000.SH,600000,2020-07-01,09:39:28.950,347126,,,S,10.5700,3100,763838,135627
600000.SH,600000,2020-07-01,09:39:33.680,349262,,,B,10.5900,4900,735788,767641
600000.SH,600000,2020-07-01,09:39:35.050,349743,,,B,10.5800,1000,767950,768597
600000.SH,600000,2020-07-01,09:39:35.300,349845,,,B,10.5800,600,767950,768805
600000.SH,600000,2020-07-01,09:39:35.300,349846,,,B,10.5800,900,768527,768805
600000.SH,600000,2020-07-01,09:39:37.470,350778,,,S,10.5800,100,770564,768832
600000.SH,600000,2020-07-01,09:39:37.770,350915,,,S,10.5800,600,770763,768832
600000.SH,600000,2020-07-01,09:39:38.320,351169,,,S,10.5800,400,771163,768832
600000.SH,600000,2020-07-01,09:39:38.820,351399,,,B,10.5900,830,735788,771637
600000.SH,600000,2020-07-01,09:39:38.820,351400,,,B,10.5900,470,736745,771637
600000.SH,600000,2020-07-01,09:39:47.130,354968,,,S,10.5800,400,777661,768832
600000.SH,600000,2020-07-01,09:39:47.130,354969,,,S,10.5800,1500,777661,768859
600000.SH,600000,2020-07-01,09:39:47.450,355117,,,S,10.5800,200,777969,770115
600000.SH,600000,2020-07-01,09:39:48.110,355434,,,B,10.5900,2100,736745,778490
600000.SH,600000,2020-07-01,09:39:49.150,355863,,,B,10.5900,1400,736745,779182
600000.SH,600000,2020-07-01,09:39:55.930,358706,,,S,10.5800,500,783930,772258
600000.SH,600000,2020-07-01,09:40:01.050,361134,,,S,10.5800,200,787864,772258
600000.SH,600000,2020-07-01,09:40:01.240,361262,,,S,10.5800,100,787986,772258
600000.SH,600000,2020-07-01,09:40:01.910,361683,,,B,10.5900,1400,736745,788646
600000.SH,600000,2020-07-01,09:40:02.490,361971,,,S,10.5800,100,789161,772258
600000.SH,600000,2020-07-01,09:40:03.410,362595,,,S,10.5800,400,790142,772258
600000.SH,600000,2020-07-01,09:40:04.700,363245,,,S,10.5800,3900,791147,772258
600000.SH,600000,2020-07-01,09:40:06.730,364557,,,S,10.5800,100,793164,772258
600000.SH,600000,2020-07-01,09:40:07.500,364883,,,B,10.5900,23000,736745,793667
600000.SH,600000,2020-07-01,09:40:07.940,365093,,,B,10.5900,1000,736745,793980
600000.SH,600000,2020-07-01,09:40:08.990,365764,,,S,10.5800,1300,795009,772258
600000.SH,600000,2020-07-01,09:40:08.990,365765,,,S,10.5800,200,795009,782591
600000.SH,600000,2020-07-01,09:40:08.990,365766,,,S,10.5800,1200,795009,789878
600000.SH,600000,2020-07-01,09:40:13.740,368053,,,B,10.5900,100,736745,798918
600000.SH,600000,2020-07-01,09:40:14.460,368459,,,B,10.5900,1300,736745,799615
600000.SH,600000,2020-07-01,09:40:17.350,369701,,,S,10.5800,200,801906,789878
600000.SH,600000,2020-07-01,09:40:17.450,369784,,,S,10.5800,100,802033,789878
600000.SH,600000,2020-07-01,09:40:18.990,370468,,,B,10.5900,3000,736745,803227
600000.SH,600000,2020-07-01,09:40:20.130,371025,,,S,10.5800,500,804083,789878
600000.SH,600000,2020-07-01,09:40:21.910,372056,,,B,10.5900,1400,736745,805793
600000.SH,600000,2020-07-01,09:40:22.350,372268,,,S,10.5800,1000,806162,789878
600000.SH,600000,2020-07-01,09:40:24.400,373384,,,S,10.5800,4900,808098,789878
600000.SH,600000,2020-07-01,09:40:24.400,373385,,,S,10.5800,3600,808098,796830
600000.SH,600000,2020-07-01,09:40:24.400,373386,,,S,10.5800,3500,808098,797142
600000.SH,600000,2020-07-01,09:40:25.810,374049,,,S,10.5800,2400,809194,797142
600000.SH,600000,2020-07-01,09:40:25.810,374050,,,S,10.5800,200,809194,798868
600000.SH,600000,2020-07-01,09:40:25.810,374051,,,S,10.5800,300,809194,803883
600000.SH,600000,2020-07-01,09:40:25.810,374052,,,S,10.5800,2100,809194,805663
600000.SH,600000,2020-07-01,09:40:28.550,375439,,,S,10.5800,100,811563,805663
600000.SH,600000,2020-07-01,09:40:28.850,375583,,,B,10.5900,1900,736745,811787
600000.SH,600000,2020-07-01,09:40:31.380,376821,,,B,10.5900,100,736745,813776
600000.SH,600000,2020-07-01,09:40:31.380,376822,,,B,10.5900,100,736745,813777
600000.SH,600000,2020-07-01,09:40:32.510,377670,,,S,10.5800,100,814858,805663
600000.SH,600000,2020-07-01,09:40:33.020,377970,,,B,10.5900,1300,736745,815299
600000.SH,600000,2020-07-01,09:40:34.430,378597,,,B,10.5900,900,736745,816325
600000.SH,600000,2020-07-01,09:40:34.430,378600,,,B,10.5900,530,736745,816328
600000.SH,600000,2020-07-01,09:40:34.430,378601,,,B,10.5900,370,739204,816328
600000.SH,600000,2020-07-01,09:40:37.430,380233,,,B,10.5900,700,739204,818722
600000.SH,600000,2020-07-01,09:40:37.430,380234,,,B,10.5900,700,739204,818723
600000.SH,600000,2020-07-01,09:40:42.050,382515,,,B,10.5900,4800,739204,822583
600000.SH,600000,2020-07-01,09:40:42.490,382795,,,B,10.5900,1400,739204,822838
600000.SH,600000,2020-07-01,09:40:42.590,382862,,,S,10.5800,100,822906,805663
600000.SH,600000,2020-07-01,09:40:50.990,386479,,,S,10.5800,8500,829059,805663
600000.SH,600000,2020-07-01,09:40:50.990,386480,,,S,10.5800,500,829059,806177
600000.SH,600000,2020-07-01,09:40:50.990,386481,,,S,10.5800,1000,829059,806224
600000.SH,600000,2020-07-01,09:40:50.990,386482,,,S,10.5800,600,829059,809322
600000.SH,600000,2020-07-01,09:40:52.420,387086,,,B,10.5900,3400,739204,829946
600000.SH,600000,2020-07-01,09:40:55.770,388632,,,B,10.5900,1000,739204,832357
600000.SH,600000,2020-07-01,09:40:59.610,390194,,,S,10.5800,100,835239,809322
600000.SH,600000,2020-07-01,09:41:08.980,394586,,,S,10.5800,2100,842693,809322
600000.SH,600000,2020-07-01,09:41:12.980,396476,,,S,10.5800,1000,845588,809322
600000.SH,600000,2020-07-01,09:41:15.130,397739,,,S,10.5800,500,847429,809322
600000.SH,600000,2020-07-01,09:41:18.990,399791,,,S,10.5800,100,850416,809322
600000.SH,600000,2020-07-01,09:41:21.400,400987,,,B,10.5900,5130,739204,852334
600000.SH,600000,2020-07-01,09:41:21.400,400988,,,B,10.5900,300,739306,852334
600000.SH,600000,2020-07-01,09:41:21.400,400989,,,B,10.5900,500,751039,852334
600000.SH,600000,2020-07-01,09:41:21.400,400990,,,B,10.5900,100,753278,852334
600000.SH,600000,2020-07-01,09:41:21.400,400991,,,B,10.5900,5370,754038,852334
600000.SH,600000,2020-07-01,09:41:26.520,403160,,,S,10.5800,10600,856035,809322
600000.SH,600000,2020-07-01,09:41:26.520,403161,,,S,10.5800,200,856035,811877
600000.SH,600000,2020-07-01,09:41:26.520,403162,,,S,10.5800,5700,856035,817975
600000.SH,600000,2020-07-01,09:41:28.880,404068,,,S,10.5800,300,857707,817975
